date,close,volume,ticker,SMA 3,SMA 5,SMA 7,SMA 14,SMA 21,SMA 42,WMA 3,WMA 5,WMA 7,WMA 14,WMA 21,WMA 42,DEMA 3,DEMA 5,DEMA 7,DEMA 14,DEMA 21,DEMA 42,KAMA 3,KAMA 5,KAMA 7,KAMA 14,KAMA 21,KAMA 42,RSI 3,RSI 5,RSI 7,RSI 14,RSI 21,RSI 42,ADX 3,ADX 5,ADX 7,ADX 14,ADX 21,ADX 42,MOM 3,MOM 5,MOM 7,MOM 14,MOM 21,MOM 42,CCI 3,CCI 5,CCI 7,CCI 14,CCI 21,CCI 42,BOP 3,BOP 5,BOP 7,BOP 14,BOP 21,BOP 42,CMO 3,CMO 5,CMO 7,CMO 14,CMO 21,CMO 42,ROCR 3,ROCR 5,ROCR 7,ROCR 14,ROCR 21,ROCR 42,Aroon Down 3,Aroon Up 3,Aroon Down 5,Aroon Up 5,Aroon Down 7,Aroon Up 7,Aroon Down 14,Aroon Up 14,Aroon Up 21,Aroon Down 21,Aroon Up 42,Aroon Down 42,DX 3,DX 5,DX 7,DX 14,DX 21,DX 42,MINUS_DI 3,MINUS_DI 5,MINUS_DI 7,MINUS_DI 14,MINUS_DI 21,MINUS_DI 42,PLUS_DI 3,PLUS_DI 5,PLUS_DI 7,PLUS_DI 14,PLUS_DI 21,PLUS_DI 42,MINUS_DM 3,MINUS_DM 5,MINUS_DM 7,MINUS_DM 14,MINUS_DM 21,MINUS_DM 42,PLUS_DM 3,PLUS_DM 5,PLUS_DM 7,PLUS_DM 14,PLUS_DM 21,PLUS_DM 42,Real Middle Band 3,Real Lower Band 3,Real Upper Band 3,Real Middle Band 5,Real Lower Band 5,Real Upper Band 5,Real Lower Band 7,Real Upper Band 7,Real Middle Band 7,Real Upper Band 14,Real Lower Band 14,Real Middle Band 14,Real Middle Band 21,Real Lower Band 21,Real Upper Band 21,Real Middle Band 42,Real Lower Band 42,Real Upper Band 42,NATR 3,NATR 5,NATR 7,NATR 14,NATR 21,NATR 42,FAMA,MAMA,MACD,MACD_Hist,MACD_Signal,SlowD,SlowK,PPO,ULTOSC,SAR,Chaikin A/D,OBV
2012-02-07,31.6,1021600.0,TSLA,31.5167,30.876,30.4314,29.0579,28.3029,28.5374,31.5917,31.2487,30.9,29.9532,29.1522,28.4712,31.7761,31.778,31.6672,30.7916,29.8765,29.0198,31.0437,30.6523,30.589,30.1981,27.9532,29.3203,81.946,80.7149,76.229,64.8185,59.6161,54.9669,82.1404,61.3384,43.657,25.7631,21.0977,11.5771,1.35,2.53,2.27,4.79,4.69,-3.27,27.3504,65.6738,86.0994,119.0799,140.8556,148.4518,-0.2041,-0.2041,-0.2041,-0.2041,-0.2041,-0.2041,63.892,61.4298,52.4581,29.6369,19.2321,9.9338,1.0446,1.087,1.0774,1.1787,1.1743,0.9062,0.0,66.6667,0.0,80.0,0.0,85.7143,0.0,92.8571,95.2381,23.8095,0.0,61.9048,63.4484,64.7821,52.497,19.7625,7.6216,1.2235,7.9684,7.7704,10.4773,17.5798,20.0559,21.1861,35.6324,36.3574,33.6348,26.2396,23.3653,21.7109,0.2404,0.4173,0.8347,3.1023,5.5323,12.1407,1.0748,1.9524,2.6797,4.6305,6.4452,12.4414,31.5167,30.973,32.0603,30.876,29.1968,32.5552,28.416,32.4468,30.4314,32.4731,25.6426,29.0579,28.3029,24.2577,32.348,28.5374,24.8342,32.2406,3.1819,3.3987,3.6018,3.9889,4.1568,4.3178,19.4237,27.3934,0.75,0.5459,0.2041,87.7594,93.3095,4.513,64.7207,25.5845,5882163.9415,12331000.0
2012-02-08,31.93,623700.0,TSLA,31.7767,31.346,30.7686,29.4271,28.5257,28.4836,31.7983,31.6,31.2746,30.3362,29.4819,28.6289,31.9933,32.0466,31.9908,31.2133,30.2911,29.2861,31.2333,31.0808,30.8515,30.6598,28.1569,29.3534,86.3639,83.1719,78.2068,66.1123,60.5711,55.486,78.264,62.7296,45.3621,25.4974,20.5355,11.351,0.78,2.35,2.36,5.17,4.68,-2.26,96.7532,78.543,84.2068,119.8655,135.5805,178.4986,0.4583,0.4583,0.4583,0.4583,0.4583,0.4583,72.7277,66.3438,56.4136,32.2245,21.1421,10.9719,1.025,1.0794,1.0798,1.1932,1.1717,0.9339,0.0,100.0,0.0,100.0,0.0,100.0,7.1429,100.0,100.0,19.0476,0.0,59.5238,70.5112,68.2944,55.5927,22.0424,9.2915,2.0804,5.8676,6.6551,9.478,16.8399,19.5209,20.9168,33.9278,35.3252,33.2087,26.3628,23.5201,21.8056,0.1602,0.3338,0.7155,2.8807,5.2689,11.8516,0.9266,1.7719,2.5069,4.5097,6.3483,12.3552,31.7767,31.5052,32.0481,31.346,30.129,32.563,28.6552,32.882,30.7686,32.8865,25.9678,29.4271,28.5257,24.2293,32.8222,28.4836,25.055,31.9122,2.851,3.1418,3.3775,3.8268,4.0253,4.2251,19.4638,27.4388,0.8642,0.528,0.3362,91.8622,94.3428,5.5533,65.1176,26.0897,6367263.9415,12954700.0
2012-02-09,32.58,1277100.0,TSLA,32.0367,31.812,31.27,29.8543,28.7619,28.5238,32.2,32.0113,31.7275,30.7566,29.8505,28.8195,32.5193,32.5141,32.4533,31.7045,30.76,29.5929,31.5214,31.5824,31.4843,31.2458,28.3975,29.3885,92.0858,87.1901,81.7047,68.5645,62.4096,56.4977,81.0983,66.0346,48.3696,25.8899,20.3216,11.2149,0.78,2.33,3.51,5.98,4.96,1.69,100.0,137.0968,105.6522,121.7941,138.922,200.4139,0.3946,0.3946,0.3946,0.3946,0.3946,0.3946,84.1715,74.3802,63.4095,37.1289,24.8191,12.9954,1.0245,1.077,1.1207,1.2248,1.1796,1.0547,33.3333,100.0,0.0,100.0,0.0,100.0,0.0,100.0,100.0,14.2857,100.0,57.1429,86.7668,79.2547,66.4146,30.992,16.045,5.6345,3.2464,4.8707,7.7234,15.4135,18.465,20.3753,45.8179,42.0868,38.2692,29.2581,25.5228,22.8085,0.1068,0.2671,0.6133,2.6749,5.018,11.5694,1.5077,2.3075,3.0388,5.0776,6.936,12.951,32.0367,31.2224,32.8509,31.812,30.8794,32.7446,29.3498,33.1902,31.27,33.2885,26.4201,29.8543,28.7619,24.1564,33.3674,28.5238,24.9467,32.1009,3.3667,3.3657,3.4818,3.8048,3.972,4.1496,19.5039,27.4902,0.9956,0.5276,0.468,93.0234,91.4178,6.4215,71.8394,26.6226,7088347.615,14231800.0
2012-02-10,31.1,1874200.0,TSLA,31.87,31.802,31.4871,30.1636,28.8986,28.5252,31.7317,31.774,31.685,30.9227,30.0631,28.9393,31.556,31.907,32.0739,31.7207,30.9057,29.7438,31.5067,31.5798,31.4599,31.2265,28.4646,29.3959,37.8465,51.911,57.2816,58.2319,56.1501,53.6534,62.2675,53.0599,42.9396,24.5616,19.4408,10.9704,-0.5,-0.05,1.52,4.33,2.87,0.06,-100.0,-114.3078,-33.8738,53.8249,82.0494,133.6721,-0.4775,-0.4775,-0.4775,-0.4775,-0.4775,-0.4775,-24.307,3.822,14.5632,16.4638,12.3002,7.3068,0.9842,0.9984,1.0514,1.1617,1.1017,1.0019,100.0,66.6667,100.0,80.0,0.0,85.7143,7.1429,92.8571,95.2381,9.5238,97.619,54.7619,24.6061,1.161,10.3596,7.294,1.8241,0.9452,33.6705,25.31,22.1624,21.6064,22.2526,22.149,20.3726,25.9046,27.2849,25.0063,23.0795,21.7342,1.6612,1.8036,2.1157,4.0739,6.369,12.884,1.0051,1.846,2.6047,4.7149,6.6057,12.6427,31.87,30.6586,33.0814,31.802,30.8406,32.7634,30.1149,32.8593,31.4871,33.1862,27.1409,30.1636,28.8986,24.195,33.6022,28.5252,24.9441,32.1064,5.2881,4.5828,4.385,4.3305,4.3824,4.4534,19.544,27.5263,0.9692,0.4009,0.5683,87.0063,75.2582,6.8481,65.5239,27.2503,7158162.4329,12357600.0
2012-02-13,31.49,1157900.0,TSLA,31.7233,31.74,31.6643,30.4543,29.0529,28.551,31.5417,31.67,31.6857,31.0995,30.2987,29.0772,31.4937,31.7642,31.9703,31.8189,31.0955,29.9194,31.5062,31.5784,31.4615,31.2597,28.5495,29.4125,49.5842,57.5665,60.8769,59.9449,57.3341,54.2748,49.7137,42.6801,38.2853,23.3282,18.6019,10.7317,-0.44,-0.31,1.24,4.07,3.24,1.08,-19.7955,-23.2933,-3.4364,65.7297,88.4022,150.6128,-0.0517,-0.0517,-0.0517,-0.0517,-0.0517,-0.0517,-0.8316,15.133,21.7538,19.8898,14.6682,8.5496,0.9862,0.9903,1.041,1.1484,1.1147,1.0355,66.6667,33.3333,80.0,60.0,0.0,71.4286,0.0,85.7143,90.4762,4.7619,95.2381,52.381,24.6061,1.161,10.3596,7.294,1.8241,0.9452,24.8918,21.0308,19.4106,20.2638,21.3442,21.7056,15.061,21.5248,23.8971,23.4525,22.1374,21.2991,1.1075,1.4429,1.8134,3.7829,6.0657,12.5772,0.6701,1.4768,2.2326,4.3782,6.2911,12.3417,31.7233,30.4707,32.976,31.74,30.7467,32.7333,30.7247,32.6039,31.6643,33.1283,27.7802,30.4543,29.0529,24.2334,33.8723,28.551,24.9012,32.2007,4.7096,4.3576,4.2383,4.2345,4.2974,4.3812,19.5841,27.566,0.9686,0.3202,0.6483,75.8945,61.0075,6.9625,65.2425,27.8153,7178126.226,13515500.0
2012-02-14,33.17,1810800.0,TSLA,31.92,32.054,31.9529,30.8257,29.5471,28.6395,32.265,32.1467,32.0621,31.4616,30.6729,29.292,32.7372,32.6036,32.617,32.3049,31.5471,30.2351,31.5513,31.6972,31.6057,31.5533,29.6,29.4928,77.2928,74.0191,72.5061,66.3475,61.9778,56.829,49.5906,42.7875,38.558,23.4136,18.4021,10.6132,0.59,1.57,2.02,5.2,10.38,3.72,100.0,113.4949,152.9563,125.3474,126.3011,201.2365,0.5983,0.5983,0.5983,0.5983,0.5983,0.5983,54.5857,48.0383,45.0122,32.695,23.9556,13.6579,1.0181,1.0497,1.0648,1.1859,1.4555,1.1263,33.3333,100.0,60.0,100.0,71.4286,100.0,0.0,100.0,100.0,0.0,100.0,50.0,49.3442,43.2173,40.1937,24.5243,14.4066,5.7572,13.7846,14.6511,14.949,17.8085,19.6124,20.8256,40.64,36.9531,35.0423,29.3815,26.2145,23.3701,0.7383,1.1543,1.5544,3.5127,5.7769,12.2778,2.1767,2.9114,3.6436,5.7954,7.7216,13.7778,31.92,30.1238,33.7162,32.054,30.5665,33.5415,30.6513,33.2544,31.9529,33.4606,28.1909,30.8257,29.5471,25.3036,33.7907,28.6395,24.7351,32.5439,5.3825,4.7505,4.4782,4.2475,4.2286,4.2318,19.6243,27.622,1.0911,0.3542,0.7369,65.3554,59.8006,7.1777,65.3333,28.3237,8049431.6653,15326300.0
2012-02-15,33.6,2761800.0,TSLA,32.7533,32.388,32.21,31.1586,29.8805,28.7602,33.105,32.662,32.4739,31.8315,31.0414,29.5228,33.4787,33.2785,33.2034,32.7923,32.0084,30.5675,32.4618,31.8482,31.7561,31.8421,30.3134,29.6227,81.2494,76.8864,74.7475,67.7676,63.0583,57.4521,53.5925,44.6916,39.8353,23.8538,18.3994,10.551,2.5,1.67,1.8,4.66,7.0,5.07,79.5688,107.809,134.3932,145.8817,132.6877,206.1373,0.2336,0.2336,0.2336,0.2336,0.2336,0.2336,62.4987,53.7727,49.4951,35.5353,26.1167,14.9042,1.0804,1.0523,1.0566,1.161,1.2632,1.1777,0.0,100.0,40.0,100.0,57.1429,100.0,0.0,100.0,100.0,4.7619,100.0,47.619,61.5963,52.3081,47.4994,29.576,18.3447,7.9998,8.6191,10.9376,12.0545,15.9454,18.2223,20.079,36.2676,34.9301,33.867,29.3387,26.4099,23.5709,0.4922,0.9235,1.3323,3.2618,5.5018,11.9854,2.0712,2.9492,3.7431,6.0015,7.9739,14.0698,32.7533,30.9325,34.5741,32.388,30.4733,34.3027,30.4876,33.9324,32.21,33.9303,28.3869,31.1586,29.8805,25.5173,34.2437,28.7602,24.5735,32.9469,5.6654,5.0256,4.6992,4.3486,4.279,4.2298,19.6646,27.6818,1.2089,0.3776,0.8313,64.7695,73.5004,7.4308,64.0894,28.925,8720523.2541,18088100.0
2012-02-16,34.18,2219700.0,TSLA,33.65,32.708,32.5786,31.505,30.2314,28.8926,33.8183,33.2593,32.9664,32.2344,31.4323,29.7748,34.1295,33.9364,33.8118,33.3172,32.5035,30.929,33.2255,32.0256,32.0445,32.1825,31.0276,29.7815,86.1367,80.5124,77.6188,69.6294,64.4877,58.2841,56.9681,46.5132,41.0987,24.3203,18.4269,10.4988,2.69,1.6,2.58,4.85,7.37,5.56,79.7495,84.4203,112.3937,144.0735,130.1467,196.3932,0.3452,0.3452,0.3452,0.3452,0.3452,0.3452,72.2734,61.0249,55.2377,39.2587,28.9754,16.5683,1.0854,1.0491,1.0816,1.1654,1.2749,1.1943,0.0,100.0,20.0,100.0,42.8571,100.0,0.0,100.0,100.0,0.0,100.0,45.2381,63.7194,53.7993,48.6791,30.3853,18.976,8.36,5.68,8.4679,9.9793,14.4471,17.0539,19.4224,25.6314,28.189,28.9106,27.0588,25.0421,22.9661,0.3281,0.7388,1.142,3.0288,5.2398,11.7001,1.4808,2.4593,3.3084,5.6728,7.6942,13.8348,33.65,32.8223,34.4777,32.708,30.3005,35.1155,30.4742,34.6829,32.5786,34.4808,28.5292,31.505,30.2314,25.7292,34.7337,28.8926,24.3922,33.3931,5.6341,5.105,4.7829,4.3812,4.2805,4.1963,19.705,27.7468,1.3337,0.4019,0.9318,73.2684,86.5044,7.9551,65.8106,29.5832,10196567.4165,20307800.0
2012-02-17,34.97,1376700.0,TSLA,34.25,33.482,33.0129,31.8907,30.6224,29.0586,34.4783,34.0133,33.5643,32.6964,31.863,30.0575,34.8973,34.6947,34.5227,33.9234,33.0636,31.3364,34.0008,33.3342,32.4441,32.6234,31.819,30.025,90.954,84.6204,81.0439,72.0015,66.3498,59.3921,62.5578,49.3785,42.9706,25.0214,18.5919,10.4875,1.8,3.87,3.04,5.4,8.21,6.97,100.0,102.9552,117.8862,157.1185,141.3785,201.3394,0.6667,0.6667,0.6667,0.6667,0.6667,0.6667,81.9079,69.2407,62.0878,44.003,32.6995,18.7842,1.0543,1.1244,1.0952,1.1826,1.3068,1.2489,0.0,100.0,0.0,100.0,28.5714,100.0,0.0,100.0,100.0,4.7619,100.0,42.8571,73.7372,60.8401,54.2019,34.135,21.8928,10.0205,4.1109,6.9947,8.6787,13.4328,16.2382,18.9487,27.1952,28.7289,29.2211,27.356,25.341,23.1691,0.2188,0.591,0.9788,2.8124,4.9903,11.4215,1.4472,2.4275,3.2958,5.7276,7.7878,13.9654,34.25,33.127,35.373,33.482,31.1529,35.8111,30.4241,35.6016,33.0129,35.1497,28.6318,31.8907,30.6224,25.9704,35.2743,29.0586,24.2021,33.9151,5.0724,4.8324,4.6075,4.2766,4.1848,4.1039,19.7456,27.819,1.4793,0.438,1.0413,83.9137,91.7364,8.5236,67.5597,30.2237,11573267.4165,21684500.0
2012-02-21,34.5,1135800.0,TSLA,34.55,34.084,33.2871,32.2786,30.9986,29.2193,34.6033,34.3527,33.9361,33.0443,32.2155,30.3106,34.7549,34.8013,34.7449,34.2803,33.4606,31.672,34.0652,33.6535,32.5865,32.9245,32.303,30.2236,69.4254,73.1527,73.2621,68.5701,64.2454,58.446,66.2843,51.6709,44.5751,25.6723,18.7491,10.4763,0.9,3.01,1.92,5.43,7.9,6.75,40.625,77.949,81.6704,124.4819,128.4867,179.4962,-0.3491,-0.3491,-0.3491,-0.3491,-0.3491,-0.3491,38.8508,46.3053,46.5241,37.1401,28.4908,16.8921,1.0268,1.0956,1.0589,1.1868,1.297,1.2432,0.0,66.6667,0.0,80.0,14.2857,85.7143,0.0,92.8571,95.2381,0.0,97.619,40.4762,73.7372,60.8401,54.2019,34.135,21.8928,10.0205,3.098,5.9702,7.7489,12.6764,15.6191,18.5824,20.4941,24.521,26.0905,25.8157,24.375,22.7212,0.1458,0.4728,0.839,2.6116,4.7527,11.1495,0.9648,1.942,2.8249,5.3185,7.4169,13.6329,34.55,33.9011,35.1989,34.084,32.8075,35.3605,30.5381,36.0362,33.2871,35.3916,29.1655,32.2786,30.9986,26.4317,35.5655,29.2193,24.1066,34.3319,4.5484,4.5911,4.4834,4.2654,4.1999,4.1408,19.7863,27.8858,1.5391,0.3982,1.1408,90.499,93.2561,8.8344,67.1236,30.8882,11916150.4354,20548700.0
2012-02-22,34.22,1654600.0,TSLA,34.5633,34.294,33.7329,32.61,31.3533,29.3698,34.4383,34.398,34.1693,33.3031,32.5084,30.5432,34.4456,34.6596,34.7321,34.4826,33.7488,31.9578,34.0662,33.7088,32.9491,33.0911,32.6121,30.3846,57.3045,66.4469,68.6786,66.5357,62.9956,57.8834,56.6103,42.1675,39.4662,24.8298,18.3093,10.3309,0.04,1.05,3.12,4.64,7.45,6.32,-100.0,-28.2951,32.3665,79.9865,100.8015,146.2305,-0.1261,-0.1261,-0.1261,-0.1261,-0.1261,-0.1261,14.609,32.8938,37.3572,33.0713,25.9912,15.7667,1.0012,1.0317,1.1003,1.1569,1.2783,1.2265,100.0,33.3333,0.0,60.0,0.0,71.4286,0.0,85.7143,90.4762,4.7619,95.2381,38.0952,37.2625,4.1543,8.813,13.8762,9.5146,4.369,26.262,19.7325,17.6437,17.4941,18.7065,20.0587,12.0034,18.1584,21.0542,23.1314,22.6406,21.8915,1.4072,1.6883,2.0292,3.735,5.8363,12.1941,0.6432,1.5536,2.4214,4.9386,7.0637,13.3083,34.5633,33.9444,35.1822,34.294,33.3998,35.1882,31.6053,35.8604,33.7329,35.4819,29.7381,32.61,31.3533,27.0032,35.7035,29.3698,24.0533,34.6862,5.2196,5.0004,4.8012,4.4565,4.3416,4.2298,19.8271,27.9491,1.546,0.3241,1.2219,90.4483,86.3523,8.1035,70.942,31.4596,12825435.1201,18894100.0
2012-02-23,34.53,820400.0,TSLA,34.4167,34.48,34.1671,32.9157,31.6919,29.5355,34.4217,34.4767,34.3686,33.5591,32.7972,30.7832,34.5444,34.72,34.8285,34.7071,34.0446,32.2506,34.112,33.7803,33.295,33.2638,32.9108,30.5755,66.9012,70.2243,71.0204,67.679,63.8139,58.3383,43.0869,34.7346,35.8884,24.2326,17.9765,10.2116,-0.44,0.93,3.04,4.28,7.11,6.96,44.6429,43.3186,69.9531,94.7663,113.2172,149.9804,0.4752,0.4752,0.4752,0.4752,0.4752,0.4752,33.8024,40.4486,42.0409,35.358,27.6279,16.6765,0.9874,1.0277,1.0965,1.1415,1.2593,1.2524,66.6667,100.0,0.0,100.0,0.0,100.0,0.0,100.0,100.0,0.0,100.0,35.7143,16.04,5.003,14.4214,16.469,11.3192,5.3198,18.8298,16.3619,15.4359,16.3325,17.8591,19.5931,13.6242,18.0853,20.6383,22.7728,22.4181,21.7949,0.9382,1.3506,1.7393,3.4682,5.5584,11.9037,0.6788,1.4929,2.3255,4.8358,6.9774,13.2414,34.4167,34.1375,34.6959,34.48,33.9139,35.0461,33.0444,35.2899,34.1671,35.6242,30.2072,32.9157,31.6919,27.5157,35.8681,29.5355,24.0235,35.0475,4.8096,4.7811,4.6617,4.3927,4.2922,4.1892,19.868,28.015,1.5585,0.2693,1.2892,86.6743,80.4144,7.7713,72.1646,31.9511,13133812.425,19714500.0
2012-02-24,33.75,959900.0,TSLA,34.1667,34.394,34.25,33.1014,31.9671,29.6779,34.0883,34.2333,34.2643,33.6704,32.9843,30.9792,33.9805,34.2924,34.5228,34.6784,34.1578,32.451,34.0558,33.7795,33.3067,33.2914,33.0012,30.6912,36.1955,51.8612,58.2383,61.9443,60.2914,56.7581,40.0043,29.1617,31.5656,23.3765,17.5338,10.0659,-0.75,-0.43,0.58,2.6,5.78,5.98,-45.2229,-79.3346,-31.3267,57.0579,84.5036,124.324,-0.384,-0.384,-0.384,-0.384,-0.384,-0.384,-27.609,3.7225,16.4767,23.8886,20.5828,13.5163,0.9783,0.9874,1.0175,1.0835,1.2066,1.2153,33.3333,66.6667,60.0,80.0,0.0,85.7143,35.7143,92.8571,95.2381,0.0,97.619,33.3333,33.839,6.8697,5.6292,12.2475,8.6793,4.0901,19.981,17.4281,16.3106,16.7339,18.0694,19.6643,9.8773,15.1875,18.2565,21.405,21.504,21.3415,0.9154,1.3705,1.7808,3.5105,5.5837,11.9103,0.4525,1.1943,1.9933,4.4904,6.6451,12.9261,34.1667,33.5253,34.808,34.394,33.5907,35.1973,33.3757,35.1243,34.25,35.6521,30.5507,33.1014,31.9671,28.0549,35.8794,29.6779,24.048,35.3078,4.525,4.6599,4.6214,4.4399,4.36,4.2729,19.9091,28.0723,1.4883,0.1593,1.329,78.3684,68.3386,7.4216,70.4029,32.3737,12911115.625,18754600.0
2012-02-27,33.62,606000.0,TSLA,33.9667,34.124,34.2529,33.2314,32.19,29.814,33.815,33.9753,34.1068,33.7395,33.1345,31.1626,33.6844,33.9699,34.2457,34.608,34.2254,32.6241,33.9991,33.7432,33.3081,33.3037,33.0541,30.7918,32.4698,49.1819,56.2692,61.0163,59.7146,56.4969,42.9869,26.8693,27.4145,22.3004,16.9949,9.8963,-0.6,-1.35,0.02,1.82,4.68,5.72,-84.8485,-97.5116,-97.9364,32.4123,64.5578,107.6455,0.21,0.21,0.21,0.21,0.21,0.21,-35.0604,-1.6362,12.5383,22.0327,19.4291,12.9937,0.9825,0.9614,1.0006,1.0572,1.1617,1.205,0.0,33.3333,40.0,60.0,0.0,71.4286,28.5714,85.7143,90.4762,0.0,95.2381,30.9524,48.9522,17.6997,2.5079,8.3113,6.2169,2.9436,21.7122,18.7409,17.3426,17.2352,18.3628,19.7863,7.4411,13.1044,16.494,20.3598,20.7974,20.9866,0.8803,1.3664,1.7964,3.5298,5.5878,11.8967,0.3017,0.9554,1.7085,4.1697,6.3287,12.6184,33.9667,33.163,34.7704,34.124,33.3707,34.8773,33.387,35.1187,34.2529,35.6873,30.7755,33.2314,32.19,28.4641,35.9159,29.814,24.0869,35.5412,4.0198,4.3373,4.4014,4.3511,4.3101,4.2581,19.9502,28.1278,1.406,0.0616,1.3444,69.3774,59.3792,6.966,70.3642,32.7372,13056555.625,18148600.0
2012-02-28,33.81,612200.0,TSLA,33.7267,33.986,34.2,33.3893,32.4033,29.9388,33.7367,33.8707,33.9961,33.8167,33.2818,31.3484,33.7368,33.8932,34.1338,34.5848,34.3092,32.8009,33.9593,33.7496,33.318,33.3285,33.1161,30.8865,44.9029,53.5647,58.653,61.9144,60.2975,56.7946,30.1309,22.4638,25.0107,21.6809,16.6483,9.7725,-0.72,-0.69,-0.37,2.21,4.48,5.24,39.5349,-22.6223,-46.9428,42.8828,69.1523,107.8258,0.1339,0.1339,0.1339,0.1339,0.1339,0.1339,-10.1941,7.1294,17.306,23.8287,20.595,13.5893,0.9791,0.98,0.9892,1.0699,1.1527,1.1834,66.6667,0.0,20.0,40.0,42.8571,57.1429,21.4286,78.5714,85.7143,0.0,92.8571,28.5714,4.419,4.8417,10.5876,13.6269,9.7171,4.6959,14.7716,15.39,15.1723,16.1562,17.5919,19.3673,16.1374,16.9561,18.7655,21.2541,21.3788,21.2758,0.5869,1.0931,1.5398,3.2776,5.3218,11.6135,0.6411,1.2043,1.9044,4.3118,6.4673,12.7579,33.7267,33.5681,33.8853,33.986,33.3099,34.6621,33.2794,35.1206,34.2,35.6843,31.0943,33.3893,32.4033,28.8478,35.9589,29.9388,24.0983,35.7793,3.9169,4.2016,4.2881,4.2859,4.2607,4.2228,19.9913,28.1846,1.3407,-0.003,1.3437,59.1268,49.6626,6.3512,66.9182,33.0,13061376.0975,18760800.0
2012-02-29,33.41,535700.0,TSLA,33.6133,33.824,33.9771,33.495,32.5862,30.0555,33.5783,33.6787,33.7986,33.8194,33.3733,31.5099,33.4682,33.6277,33.8757,34.4541,34.3049,32.9274,33.8925,33.7117,33.3351,33.3308,33.1348,30.9582,28.3943,43.6565,51.7273,58.8412,58.4286,55.9685,20.3299,18.6026,22.7913,21.0712,16.3043,9.6485,-0.34,-0.81,-1.56,1.48,3.84,4.9,-45.1613,-78.7589,-85.2338,18.748,52.4407,95.0165,-0.4082,-0.4082,-0.4082,-0.4082,-0.4082,-0.4082,-43.2114,-12.687,3.4546,17.6824,16.8571,11.937,0.9899,0.9763,0.9554,1.0464,1.1299,1.1719,33.3333,0.0,0.0,20.0,28.5714,42.8571,14.2857,71.4286,80.9524,0.0,90.4762,26.1905,0.7278,3.158,9.4751,13.1453,9.4247,4.564,11.6089,13.5764,13.9461,15.5087,17.1139,19.0988,11.7791,14.4618,16.8655,20.2031,20.6755,20.9255,0.4212,0.9045,1.3498,3.0735,5.0983,11.367,0.4274,0.9635,1.6324,4.0038,6.1593,12.4542,33.6133,33.2866,33.9401,33.824,33.0666,34.5814,33.1606,34.7937,33.9771,35.643,31.347,33.495,32.5862,29.2437,35.9287,30.0555,24.1385,35.9724,3.6203,3.9881,4.1385,4.237,4.246,4.2415,20.0326,28.2369,1.2423,-0.0811,1.3234,49.5909,39.7309,6.1026,60.97,33.0,12820857.7301,18225100.0
2012-03-01,34.41,703500.0,TSLA,33.8767,33.8,33.9643,33.6257,32.8405,30.1907,33.9767,33.874,33.9068,33.9414,33.5391,31.7124,34.1365,34.041,34.1388,34.5862,34.4675,33.1344,33.9609,33.7178,33.3424,33.369,33.2616,31.0724,69.8971,64.2955,64.0934,63.693,61.5564,57.5499,27.0913,19.4403,22.5627,20.8442,16.1244,9.5639,0.79,-0.12,-0.09,1.83,5.34,5.68,100.0,118.57,70.6458,56.9315,71.1682,102.4303,0.7531,0.7531,0.7531,0.7531,0.7531,0.7531,39.7941,28.591,28.1868,27.3861,23.1128,15.0997,1.0235,0.9965,0.9974,1.0562,1.1837,1.1977,0.0,100.0,40.0,0.0,14.2857,28.5714,7.1429,64.2857,76.1905,0.0,88.0952,23.8095,40.6142,22.7912,21.1909,17.8929,12.5251,6.0985,7.7704,11.0899,12.1901,14.563,16.4222,18.7139,18.3988,17.6372,18.7457,20.9102,21.1251,21.1447,0.2808,0.7236,1.157,2.854,4.8556,11.0963,0.6649,1.1508,1.7792,4.0979,6.246,12.5377,33.8767,33.0547,34.6986,33.8,33.1312,34.4688,33.1789,34.7497,33.9643,35.7578,31.4937,33.6257,32.8405,29.8086,35.8723,30.1907,24.1429,36.2385,3.501,3.7924,3.9403,4.068,4.0917,4.1028,20.0739,28.2986,1.2308,-0.0741,1.3049,48.3103,55.5373,5.972,63.7514,33.14,13418391.2029,18928600.0
