date,close,volume,ticker,SMA 3,SMA 5,SMA 7,SMA 14,SMA 21,SMA 42,WMA 3,WMA 5,WMA 7,WMA 14,WMA 21,WMA 42,DEMA 3,DEMA 5,DEMA 7,DEMA 14,DEMA 21,DEMA 42,KAMA 3,KAMA 5,KAMA 7,KAMA 14,KAMA 21,KAMA 42,RSI 3,RSI 5,RSI 7,RSI 14,RSI 21,RSI 42,ADX 3,ADX 5,ADX 7,ADX 14,ADX 21,ADX 42,MOM 3,MOM 5,MOM 7,MOM 14,MOM 21,MOM 42,CCI 3,CCI 5,CCI 7,CCI 14,CCI 21,CCI 42,BOP 3,BOP 5,BOP 7,BOP 14,BOP 21,BOP 42,CMO 3,CMO 5,CMO 7,CMO 14,CMO 21,CMO 42,ROCR 3,ROCR 5,ROCR 7,ROCR 14,ROCR 21,ROCR 42,Aroon Up 3,Aroon Down 3,Aroon Up 5,Aroon Down 5,Aroon Up 7,Aroon Down 7,Aroon Down 14,Aroon Up 14,Aroon Up 21,Aroon Down 21,Aroon Up 42,Aroon Down 42,DX 3,DX 5,DX 7,DX 14,DX 21,DX 42,MINUS_DI 3,MINUS_DI 5,MINUS_DI 7,MINUS_DI 14,MINUS_DI 21,MINUS_DI 42,PLUS_DI 3,PLUS_DI 5,PLUS_DI 7,PLUS_DI 14,PLUS_DI 21,PLUS_DI 42,MINUS_DM 3,MINUS_DM 5,MINUS_DM 7,MINUS_DM 14,MINUS_DM 21,MINUS_DM 42,PLUS_DM 3,PLUS_DM 5,PLUS_DM 7,PLUS_DM 14,PLUS_DM 21,PLUS_DM 42,Real Lower Band 3,Real Upper Band 3,Real Middle Band 3,Real Lower Band 5,Real Middle Band 5,Real Upper Band 5,Real Upper Band 7,Real Lower Band 7,Real Middle Band 7,Real Middle Band 14,Real Upper Band 14,Real Lower Band 14,Real Lower Band 21,Real Upper Band 21,Real Middle Band 21,Real Lower Band 42,Real Upper Band 42,Real Middle Band 42,NATR 3,NATR 5,NATR 7,NATR 14,NATR 21,NATR 42,MAMA,FAMA,MACD_Signal,MACD_Hist,MACD,SlowK,SlowD,PPO,ULTOSC,SAR,Chaikin A/D,OBV
2006-04-11,9.0295,717127.0,AZM.MI,9.3339,9.4563,9.5353,9.3949,9.3625,8.797,9.2438,9.3525,9.4285,9.4649,9.4198,9.1211,9.1178,9.2389,9.3408,9.5467,9.6405,9.6542,9.3506,9.4098,9.4668,9.0737,9.1679,9.1312,9.3455,22.6947,32.311,47.7025,53.2346,57.9055,58.5264,44.3662,41.0655,45.7481,44.9322,30.5837,-0.5125,-0.6523,-0.587,-0.2609,0.2283,1.3139,-100.0,-131.8605,-168.4144,-74.1777,-68.5256,39.4193,-0.8696,-0.8696,-0.8696,-0.8696,-0.8696,-0.8696,-81.3091,-54.6107,-35.378,-4.5951,6.4693,15.8109,0.9463,0.9326,0.939,0.9719,1.0259,1.1703,0.0,100.0,0.0,100.0,14.2857,100.0,21.4286,57.1429,23.8095,0.0,61.9048,7.1429,82.6428,49.0089,25.1426,10.7873,22.6549,30.1139,47.5458,34.9771,28.6583,20.3814,17.8195,16.7183,4.5184,11.9692,17.1428,25.3103,28.2584,31.1262,0.4806,0.5654,0.6437,0.9057,1.1519,1.9605,0.0457,0.1935,0.3851,1.1248,1.8267,3.65,8.8821,9.7856,9.3339,8.9792,9.4563,9.9334,10.0129,9.0577,9.5353,9.3949,9.9635,8.8262,8.8563,9.8687,9.3625,7.5158,10.0782,8.797,3.7312,3.5806,3.5537,3.5154,3.4092,3.0921,6.8626,4.0891,0.323,-0.0764,0.2466,13.3251,22.3081,2.9823,36.2394,9.9184,10326408.7315,40811465.0
2006-04-12,9.0435,933574.0,AZM.MI,9.1584,9.3174,9.4295,9.3995,9.3543,8.8331,9.0986,9.2149,9.3055,9.4181,9.3908,9.1325,9.0254,9.1026,9.1991,9.442,9.5692,9.6363,9.2262,9.2772,9.343,9.0735,9.1667,9.1277,12.3286,24.2109,33.2477,48.0506,53.4431,58.0042,68.5725,47.69,40.6566,42.539,43.5113,30.4706,-0.5265,-0.6942,-0.7408,0.0652,-0.1724,1.5189,-78.3217,-101.8062,-126.0195,-106.0383,-103.4755,21.5636,-0.3977,-0.3977,-0.3977,-0.3977,-0.3977,-0.3977,-75.3429,-51.5782,-33.5046,-3.8989,6.8863,16.0084,0.945,0.9287,0.9243,1.0073,0.9813,1.2019,0.0,100.0,0.0,100.0,0.0,100.0,100.0,50.0,19.0476,100.0,59.5238,4.7619,88.6647,60.9852,38.2033,0.8214,15.0937,25.832,46.7548,37.4993,31.6073,22.6476,19.545,17.712,2.8091,9.088,14.133,23.0227,26.4939,30.0499,0.5067,0.6387,0.7381,1.0274,1.2834,2.1002,0.0304,0.1548,0.3301,1.0444,1.7398,3.5631,8.8134,9.5034,9.1584,8.8447,9.3174,9.7902,9.9644,8.8946,9.4295,9.3995,9.9554,8.8437,8.8335,9.8751,9.3543,7.6134,10.0529,8.8331,3.9949,3.7668,3.689,3.5831,3.4577,3.1218,6.8845,4.103,0.2984,-0.098,0.2004,16.1781,16.3458,2.6923,39.1064,9.9079,10517376.882,41745039.0
2006-04-13,9.0854,280472.0,AZM.MI,9.0528,9.2261,9.3443,9.4099,9.355,8.8693,9.0621,9.1376,9.2195,9.3762,9.3663,9.1443,9.0383,9.0588,9.128,9.3667,9.5133,9.6225,9.1897,9.2283,9.285,9.0736,9.1664,9.126,23.634,29.4022,36.3307,49.144,54.0878,58.3048,75.2699,50.349,40.3061,39.5592,42.1581,30.3601,-0.3168,-0.4566,-0.5964,0.1444,0.014,1.5189,-4.0347,-56.3938,-78.4517,-96.0446,-84.7034,25.7836,0.4,0.4,0.4,0.4,0.4,0.4,-52.732,-41.1957,-27.3385,-1.712,8.1756,16.6095,0.9663,0.9521,0.9384,1.0162,1.0015,1.2007,0.0,66.6667,0.0,80.0,0.0,85.7143,92.8571,42.8571,14.2857,95.2381,57.1429,2.381,88.6647,60.9852,38.2033,0.8214,15.0937,25.832,40.264,34.5462,29.8692,22.0382,19.1876,17.5355,2.4191,8.3723,13.3558,22.4032,26.0095,29.7505,0.3378,0.511,0.6327,0.954,1.2223,2.0502,0.0203,0.1238,0.2829,0.9698,1.6569,3.4783,9.0053,9.1003,9.0528,8.787,9.2261,9.6652,9.8814,8.8073,9.3443,9.4099,9.9358,8.8839,8.8355,9.8744,9.355,7.7135,10.0251,8.8693,3.0783,3.256,3.3306,3.4033,3.3389,3.0639,6.9065,4.117,0.2718,-0.1065,0.1653,19.6491,16.3841,2.251,40.4754,9.8857,10595922.5263,42025511.0
2006-04-18,8.9316,607866.0,AZM.MI,9.0202,9.0984,9.2292,9.4022,9.3432,8.9025,9.0015,9.0394,9.1163,9.3124,9.3278,9.1472,8.938,8.9568,9.0181,9.2668,9.4369,9.5949,9.1589,9.1296,9.173,9.0723,9.1633,9.1192,13.827,22.3768,30.3367,45.3728,51.3503,56.7785,81.2419,54.3315,41.4884,37.2615,40.57,30.1669,-0.0978,-0.6383,-0.806,-0.1072,-0.2469,1.3931,-100.0,-86.9707,-82.7474,-123.4683,-111.3396,6.4727,-0.66,-0.66,-0.66,-0.66,-0.66,-0.66,-72.3461,-55.2463,-39.3265,-9.2544,2.7005,13.5569,0.9892,0.9333,0.9172,0.9881,0.9731,1.1848,0.0,33.3333,0.0,60.0,0.0,71.4286,85.7143,35.7143,9.5238,90.4762,54.7619,0.0,93.1859,70.2615,48.582,7.3908,8.8079,22.2438,48.4187,40.0489,34.2053,24.5559,20.9925,18.545,1.7078,6.9951,11.837,21.176,25.0477,29.1554,0.3836,0.5672,0.7007,1.0443,1.3225,2.1598,0.0135,0.0991,0.2425,0.9005,1.578,3.3955,8.8904,9.15,9.0202,8.7784,9.0984,9.4185,9.7234,8.7349,9.2292,9.4022,9.9521,8.8523,8.7978,9.8886,9.3432,7.8239,9.981,8.9025,2.9569,3.1713,3.2765,3.4009,3.3588,3.1046,6.9267,4.1311,0.2422,-0.1185,0.1237,23.843,19.8901,1.507,39.5324,9.8639,10401424.1933,41417645.0
2006-04-19,8.9363,713256.0,AZM.MI,8.9844,9.0053,9.1426,9.3802,9.3197,8.928,8.9596,8.9854,9.0431,9.2503,9.2909,9.1487,8.9148,8.9113,8.9529,9.1871,9.3703,9.5687,9.1256,9.0727,9.1064,9.0681,9.1566,9.1143,15.4225,23.0732,30.7408,45.5093,51.4285,56.8136,85.2232,57.5175,42.5018,35.1278,39.0575,29.9782,-0.1072,-0.4659,-0.6057,-0.3075,-0.4939,1.0716,-47.9996,-74.2575,-70.6079,-110.6011,-98.0149,3.1626,-0.449,-0.449,-0.449,-0.449,-0.449,-0.449,-69.1549,-53.8536,-38.5184,-8.9814,2.857,13.6271,0.9882,0.9504,0.9365,0.9667,0.9476,1.1363,0.0,0.0,0.0,40.0,0.0,57.1429,78.5714,28.5714,4.7619,85.7143,52.381,0.0,93.1859,70.2615,48.582,7.3908,8.8079,22.2438,33.8068,33.3323,30.2697,23.2138,20.2231,18.1799,1.1924,5.8219,10.475,20.0186,24.1296,28.5814,0.2558,0.4537,0.6006,0.9697,1.2596,2.1083,0.009,0.0793,0.2078,0.8362,1.5029,3.3146,8.8416,9.1273,8.9844,8.8831,9.0053,9.1274,9.5981,8.6872,9.1426,9.3802,9.9763,8.7842,8.7493,9.89,9.3197,7.8993,9.9566,8.928,2.8219,3.0466,3.172,3.3389,3.3189,3.0899,6.9468,4.1452,0.2118,-0.1217,0.09,23.804,22.432,0.844,40.8774,9.8425,10183104.7484,42130901.0
2006-04-20,9.2252,987564.0,AZM.MI,9.031,9.0444,9.0934,9.3636,9.3028,8.9497,9.08,9.0587,9.0638,9.2296,9.2823,9.1626,9.131,9.0543,9.0416,9.1946,9.3619,9.5698,9.1319,9.0863,9.1146,9.0714,9.1579,9.1168,68.9239,54.6189,51.2071,53.2985,56.0306,58.9314,59.6091,49.3549,38.6964,32.8924,37.9177,29.8601,0.1398,0.1957,-0.3448,-0.233,-0.3541,0.9132,100.0,121.2128,27.3429,-54.2306,-44.4285,29.1195,0.4324,0.4324,0.4324,0.4324,0.4324,0.4324,37.8479,9.2379,2.4142,6.5969,12.0613,17.8628,1.0154,1.0217,0.964,0.9754,0.963,1.1099,100.0,33.3333,0.0,20.0,0.0,42.8571,71.4286,21.4286,0.0,80.9524,50.0,21.4286,8.3809,16.7044,15.864,3.8313,15.1211,25.0156,20.08,25.3172,25.1677,21.3189,19.1122,17.6426,23.7536,18.0697,18.2758,23.0175,25.9218,29.4141,0.1705,0.363,0.5148,0.9004,1.1996,2.0581,0.2017,0.2591,0.3738,0.9722,1.627,3.4314,8.7565,9.3056,9.031,8.8276,9.0444,9.2612,9.4053,8.7815,9.0934,9.3636,9.9631,8.7641,8.7433,9.8623,9.3028,7.9356,9.9639,8.9497,3.0681,3.1084,3.1676,3.2702,3.2398,3.0109,6.9696,4.1593,0.1865,-0.1009,0.0857,42.9577,30.2016,0.3166,46.0196,9.8216,10850369.9797,43118465.0
2006-04-21,9.2811,477214.0,AZM.MI,9.1475,9.0919,9.0761,9.3476,9.301,8.9684,9.205,9.1376,9.1107,9.2186,9.2803,9.178,9.2506,9.1679,9.1274,9.2147,9.3635,9.5752,9.1982,9.1071,9.118,9.0756,9.1586,9.12,73.7457,58.715,54.2593,54.6497,56.8613,59.3269,49.5887,39.7839,33.959,31.099,36.9411,29.7692,0.3494,0.2376,-0.1211,-0.2236,-0.0373,0.7827,87.2673,123.8849,140.1299,-21.0922,-9.2774,46.1305,0.0526,0.0526,0.0526,0.0526,0.0526,0.0526,47.4914,17.43,8.5186,9.2994,13.7226,18.6538,1.0391,1.0263,0.9871,0.9765,0.996,1.0921,100.0,0.0,100.0,0.0,0.0,28.5714,64.2857,14.2857,42.8571,76.1905,47.619,19.0476,29.548,1.4998,5.5349,7.7849,17.4083,26.0444,15.2959,21.9319,22.8593,20.398,18.5624,17.3725,28.1263,21.2838,20.4616,23.8421,26.3874,29.6084,0.1137,0.2904,0.4413,0.8361,1.1425,2.0091,0.209,0.2818,0.395,0.9773,1.6241,3.4242,8.8453,9.4497,9.1475,8.8042,9.0919,9.3796,9.3245,8.8277,9.0761,9.3476,9.9431,8.7522,8.7415,9.8606,9.301,7.9593,9.9774,8.9684,2.669,2.8533,2.9712,3.1546,3.1578,2.9669,6.9927,4.1735,0.1664,-0.0807,0.0857,65.458,44.0732,-0.1611,46.4402,9.8011,10925705.3725,43595679.0
2006-04-24,9.2112,225994.0,AZM.MI,9.2391,9.1171,9.102,9.3187,9.2973,8.9878,9.2368,9.1773,9.1445,9.2004,9.2721,9.1893,9.2357,9.1922,9.1547,9.2136,9.352,9.5731,9.201,9.1111,9.1233,9.0813,9.1589,9.1219,57.1277,51.4586,49.7238,52.6012,55.4856,58.6043,38.69,33.0808,30.3231,29.3286,35.9619,29.6674,0.2749,0.1258,0.1817,-0.4053,-0.0792,0.8154,18.1864,62.2508,85.6704,-26.7173,-20.2195,37.292,-0.6571,-0.6571,-0.6571,-0.6571,-0.6571,-0.6571,14.2553,2.9171,-0.5525,5.2023,10.9713,17.2087,1.0308,1.0138,1.0201,0.9578,0.9915,1.0971,66.6667,0.0,80.0,20.0,0.0,14.2857,57.1429,7.1429,38.0952,71.4286,45.2381,16.6667,16.8926,6.2685,8.5077,6.3144,16.3796,25.4934,15.0449,20.9114,22.0898,20.1468,18.4465,17.3285,21.161,18.4444,18.6259,22.8626,25.6732,29.1868,0.0991,0.2556,0.4015,0.7997,1.1113,1.9846,0.1393,0.2255,0.3386,0.9075,1.5467,3.3427,9.1788,9.2995,9.2391,8.8144,9.1171,9.4197,9.3632,8.8409,9.102,9.3187,9.8983,8.7391,8.7364,9.8581,9.2973,7.9922,9.9833,8.9878,2.3829,2.654,2.819,3.078,3.1146,2.9604,7.0149,4.1877,0.1489,-0.0697,0.0792,81.6477,63.3545,-0.64,49.9784,9.781,10854679.4787,43369685.0
2006-04-25,9.2252,199305.0,AZM.MI,9.2391,9.1758,9.128,9.2787,9.309,9.0077,9.2298,9.2134,9.1752,9.1879,9.2656,9.2003,9.2363,9.2128,9.1797,9.2161,9.3437,9.5716,9.2011,9.1366,9.1291,9.0926,9.16,9.1241,59.8413,52.9128,50.6852,52.9806,55.7106,58.7073,31.4242,27.7184,27.2066,27.6848,35.0295,29.568,0.0,0.2935,0.1817,-0.5591,0.2469,0.8387,-17.3962,52.596,70.962,-15.3793,-18.7779,37.8467,-0.7728,-0.7728,-0.7728,-0.7728,-0.7728,-0.7728,19.6826,5.8256,1.3704,5.9613,11.4211,17.4147,1.0,1.0329,1.0201,0.9429,1.0275,1.1,33.3333,0.0,60.0,0.0,71.4286,0.0,50.0,0.0,33.3333,66.6667,42.8571,14.2857,16.8926,6.2685,8.5077,6.3144,16.3796,25.4934,12.197,18.9274,20.7263,19.6017,18.1228,17.1711,17.1554,16.6945,17.4761,22.244,25.2226,28.9217,0.066,0.2045,0.3442,0.7426,1.0584,1.9373,0.0929,0.1804,0.2902,0.8427,1.4731,3.2631,9.1788,9.2995,9.2391,8.9315,9.1758,9.42,9.3967,8.8593,9.128,9.2787,9.7984,8.759,8.7653,9.8527,9.309,8.0277,9.9877,9.0077,1.9566,2.3422,2.5714,2.9331,3.0147,2.912,7.037,4.2019,0.134,-0.0597,0.0743,76.7709,74.6255,-1.1179,46.9688,9.7613,10745946.4485,43568990.0
2006-04-26,9.1506,543767.0,AZM.MI,9.1957,9.2186,9.1373,9.2408,9.319,9.0285,9.1856,9.205,9.1809,9.1709,9.2512,9.207,9.1778,9.182,9.164,9.1997,9.323,9.5628,9.1853,9.138,9.1295,9.0969,9.1598,9.1247,39.7195,44.1009,45.2934,50.6506,54.1769,57.9197,34.9104,28.2685,26.6872,25.7716,33.9055,29.4093,-0.1304,0.2143,0.0652,-0.5311,0.2097,0.8713,-100.0,-57.9251,24.0701,-27.0008,-41.458,24.8861,-0.6191,-0.6191,-0.6191,-0.6191,-0.6191,-0.6191,-20.561,-11.7982,-9.4133,1.3012,8.3538,15.8394,0.9859,1.024,1.0072,0.9451,1.0235,1.1052,0.0,100.0,40.0,0.0,57.1429,14.2857,42.8571,0.0,28.5714,61.9048,40.4762,11.9048,41.8828,30.4693,23.5708,0.9001,11.427,22.8991,27.1596,25.5429,24.8402,21.4545,19.368,17.8273,11.125,13.6125,15.3638,21.0718,24.3654,28.4168,0.1512,0.2707,0.4022,0.7967,1.1152,1.9984,0.0619,0.1443,0.2487,0.7825,1.4029,3.1854,9.131,9.2604,9.1957,9.1354,9.2186,9.3019,9.404,8.8706,9.1373,9.2408,9.7126,8.769,8.7954,9.8426,9.319,8.0745,9.9825,9.0285,2.0278,2.3167,2.5275,2.8986,2.9963,2.9167,7.0581,4.2162,0.12,-0.0562,0.0637,65.4132,74.6106,-1.3542,44.8347,9.742,10512911.3881,43025223.0
2006-04-27,9.1832,496818.0,AZM.MI,9.1863,9.2103,9.1732,9.2012,9.3259,9.0483,9.1793,9.1932,9.1924,9.1632,9.2388,9.2142,9.1808,9.1829,9.1686,9.1946,9.3101,9.5568,9.1852,9.1393,9.1358,9.1039,9.1601,9.1259,50.6164,48.7668,48.1107,51.6524,54.7491,58.1712,44.4254,31.513,27.6689,24.378,32.6558,29.2066,-0.028,-0.0419,0.2516,-0.5544,0.1444,0.834,-82.2458,-111.7728,-22.761,-30.566,-53.8485,16.2431,0.3958,0.3958,0.3958,0.3958,0.3958,0.3958,1.2327,-2.4665,-3.7786,3.3047,9.4982,16.3424,0.997,0.9955,1.0282,0.9431,1.016,1.0999,0.0,100.0,20.0,0.0,42.8571,0.0,35.7143,0.0,23.8095,57.1429,38.0952,9.5238,63.4552,44.4908,33.559,6.2616,7.6618,20.8954,31.0486,28.0388,26.5976,22.432,20.0786,18.2214,6.9418,10.7717,13.2314,19.7883,23.4107,27.8477,0.1847,0.3005,0.4286,0.8236,1.1459,2.0347,0.0413,0.1154,0.2132,0.7266,1.3361,3.1096,9.1253,9.2474,9.1863,9.123,9.2103,9.2975,9.3806,8.9659,9.1732,9.2012,9.5843,8.8181,8.8135,9.8383,9.3259,8.1173,9.9794,9.0483,2.1588,2.3339,2.5066,2.8559,2.9595,2.8951,7.0794,4.2305,0.1074,-0.0501,0.0573,58.3141,66.8327,-1.5395,49.3118,9.7231,10782024.8406,43522041.0
2006-04-28,9.0528,275000.0,AZM.MI,9.1289,9.1646,9.1899,9.1663,9.3168,9.0633,9.1126,9.1407,9.1623,9.1434,9.214,9.2144,9.0843,9.1108,9.115,9.1581,9.2758,9.5388,9.1519,9.1183,9.1335,9.1002,9.1587,9.1248,24.279,34.4055,38.7875,47.4983,52.0203,56.7804,51.4784,34.411,28.6685,23.1271,31.4455,29.0033,-0.1724,-0.2283,0.1165,-0.4892,-0.191,0.629,-100.0,-118.2374,-118.3558,-44.0984,-66.4322,4.4904,-0.6459,-0.6459,-0.6459,-0.6459,-0.6459,-0.6459,-51.4421,-31.1889,-22.425,-5.0034,4.0406,13.5608,0.9813,0.9754,1.013,0.9487,0.9793,1.0747,0.0,100.0,0.0,100.0,28.5714,0.0,28.5714,0.0,19.0476,52.381,35.7143,7.1429,65.5846,46.0033,34.6659,6.8646,7.239,20.6715,21.3546,23.0999,23.4717,21.3077,19.4498,17.9388,4.4384,8.5431,11.3875,18.5702,22.4855,27.2878,0.1324,0.2497,0.3767,0.7741,1.1007,1.9955,0.0275,0.0923,0.1827,0.6747,1.2725,3.0355,9.018,9.2397,9.1289,9.0417,9.1646,9.2875,9.3244,9.0554,9.1899,9.1663,9.5053,8.8272,8.7923,9.8413,9.3168,8.1529,9.9737,9.0633,2.2834,2.3881,2.5324,2.8666,2.9768,2.9257,7.0991,4.2449,0.0942,-0.053,0.0412,39.0957,54.2743,-1.745,48.5606,9.7046,10633064.4578,43247041.0
2006-05-02,9.2671,731757.0,AZM.MI,9.1677,9.1758,9.1959,9.1446,9.3077,9.0856,9.1817,9.1748,9.1816,9.1568,9.2095,9.2238,9.2131,9.1915,9.1747,9.1821,9.2827,9.5407,9.1591,9.1211,9.135,9.1054,9.1601,9.1282,66.822,59.1251,55.3659,54.0382,55.8189,58.4521,38.1979,29.3112,26.3947,21.4793,30.4677,28.8401,0.1165,0.0559,0.0419,-0.3028,-0.191,0.9365,98.9495,33.9365,-2.4973,31.97,-35.2821,20.5018,0.8451,0.8451,0.8451,0.8451,0.8451,0.8451,33.6441,18.2501,10.7318,8.0764,11.6379,16.9043,1.0127,1.0061,1.0045,0.9684,0.9798,1.1124,100.0,100.0,100.0,100.0,14.2857,0.0,21.4286,0.0,14.2857,47.619,33.3333,4.7619,11.6369,8.9117,12.7524,0.0583,10.9122,22.1487,11.8627,16.7083,18.9213,19.4049,18.3251,17.4085,14.9873,13.974,14.6413,19.4276,22.8143,27.3139,0.0883,0.1998,0.3229,0.7188,1.0483,1.948,0.1115,0.1671,0.2498,0.7197,1.3051,3.0564,8.9913,9.3441,9.1677,9.0299,9.1758,9.3216,9.3395,9.0522,9.1959,9.1446,9.4082,8.8811,8.7867,9.8287,9.3077,8.2026,9.9686,9.0856,2.677,2.5802,2.6304,2.8553,2.9395,2.875,7.1208,4.2592,0.0844,-0.0392,0.0452,50.2277,49.2125,-1.522,50.3126,9.6864,11138082.9678,43978798.0
2006-05-03,9.1273,725306.0,AZM.MI,9.1491,9.1562,9.1739,9.125,9.2897,9.1072,9.1615,9.1587,9.1644,9.1545,9.1931,9.2258,9.1539,9.158,9.153,9.1669,9.2641,9.5292,9.1585,9.1213,9.1347,9.106,9.1593,9.1281,43.1214,45.2297,45.9061,49.6909,52.9483,56.9797,38.0516,25.1525,22.7988,20.236,29.6398,28.7018,-0.0559,-0.0978,-0.1538,-0.2749,-0.3774,0.9085,59.9965,80.9806,37.545,60.604,-28.4404,20.357,-0.9107,-0.9107,-0.9107,-0.9107,-0.9107,-0.9107,-13.7571,-9.5405,-8.1878,-0.6182,5.8967,13.9594,0.9939,0.9894,0.9834,0.9708,0.9603,1.1105,100.0,66.6667,100.0,80.0,100.0,85.7143,14.2857,0.0,9.5238,42.8571,30.9524,2.381,37.7589,8.5176,1.2231,4.0735,13.0804,23.0296,7.7743,13.1272,16.0568,18.0368,17.4876,17.0024,17.207,15.5717,15.6687,19.5686,22.7509,27.1766,0.0589,0.1598,0.2767,0.6675,0.9984,1.9016,0.1303,0.1896,0.27,0.7242,1.2988,3.0396,8.9714,9.3267,9.1491,9.0159,9.1562,9.2965,9.3052,9.0426,9.1739,9.125,9.3464,8.9035,8.7711,9.8083,9.2897,8.2668,9.9477,9.1072,2.7649,2.6675,2.6975,2.8961,2.9785,2.9176,7.1409,4.2736,0.0748,-0.0382,0.0367,45.6088,44.9774,-1.5075,44.578,9.6686,10490500.2384,43253492.0
2006-05-04,9.2904,364337.0,AZM.MI,9.2283,9.1842,9.1852,9.1436,9.2742,9.1365,9.2322,9.2034,9.1935,9.1766,9.1931,9.2343,9.2548,9.2304,9.2105,9.1954,9.2759,9.5328,9.1739,9.1273,9.1372,9.1118,9.162,9.1335,64.9043,59.2094,56.1122,54.309,55.7367,58.237,37.954,21.8255,19.7166,19.0815,28.8512,28.5667,0.2376,0.1398,0.0792,0.2609,-0.3261,1.23,100.0,112.1092,112.6525,91.891,-8.9114,28.7506,0.125,0.125,0.125,0.125,0.125,0.125,29.8085,18.4188,12.2244,8.618,11.4735,16.4739,1.0262,1.0153,1.0086,1.0289,0.9661,1.1526,66.6667,33.3333,80.0,60.0,85.7143,71.4286,7.1429,0.0,4.7619,38.0952,28.5714,0.0,37.7589,8.5176,1.2231,4.0735,13.0804,23.0296,5.353,10.6343,13.9075,16.9131,16.7829,16.6542,11.8478,12.6145,13.5714,18.3495,21.8341,26.62,0.0392,0.1278,0.2372,0.6198,0.9508,1.8564,0.0868,0.1517,0.2315,0.6724,1.237,2.9672,9.0842,9.3723,9.2283,9.0083,9.1842,9.36,9.3391,9.0313,9.1852,9.1436,9.3735,8.9137,8.7765,9.7719,9.2742,8.3608,9.9123,9.1365,2.63,2.588,2.6226,2.8176,2.9039,2.8567,7.1624,4.2881,0.0684,-0.0258,0.0426,66.3208,54.0525,-1.4661,49.3641,9.6512,10642301.8913,43617829.0
2006-05-05,9.6818,1215643.0,AZM.MI,9.3665,9.2839,9.2505,9.1892,9.2693,9.1751,9.4589,9.3693,9.3177,9.2483,9.2302,9.2597,9.5824,9.4866,9.419,9.3159,9.3536,9.571,9.2653,9.1965,9.1876,9.1568,9.1659,9.1575,85.2458,76.8987,71.2831,63.0706,61.4882,61.0365,54.8182,30.6,23.6848,19.6335,28.7283,28.5693,0.4147,0.4985,0.4566,0.6383,-0.1025,1.6214,100.0,165.9407,213.4335,244.4358,92.2938,92.6203,0.6182,0.6182,0.6182,0.6182,0.6182,0.6182,70.4917,53.7974,42.5661,26.1413,22.9764,22.073,1.0447,1.0543,1.0495,1.0706,0.9895,1.2012,100.0,0.0,100.0,40.0,100.0,57.1429,0.0,100.0,0.0,33.3333,26.1905,0.0,88.5466,65.6982,47.4941,26.8083,26.2696,28.6754,2.6128,6.9374,10.2975,14.6993,15.327,15.905,43.0121,33.512,28.9267,25.4673,26.2489,28.694,0.0262,0.1023,0.2033,0.5755,0.9055,1.8122,0.4306,0.4941,0.5711,0.9971,1.5508,3.2693,8.9012,9.8318,9.3665,8.8488,9.2839,9.7189,9.6334,8.8675,9.2505,9.1892,9.542,8.8365,8.7901,9.7485,9.2693,8.4583,9.892,9.1751,3.447,3.0454,2.9133,2.8886,2.9059,2.8019,7.1875,4.3026,0.0703,0.0076,0.0779,69.3887,60.4395,-1.0568,58.4873,8.7965,11636923.204,44833472.0
2006-05-08,9.6538,551190.0,AZM.MI,9.542,9.4041,9.3223,9.2298,9.268,9.1993,9.6026,9.4926,9.4185,9.3103,9.2651,9.2819,9.6682,9.6066,9.5405,9.4059,9.4158,9.6034,9.4093,9.2895,9.2415,9.1901,9.1684,9.1707,80.2624,74.0327,69.2875,62.154,60.8948,60.7386,67.2621,39.1743,28.3908,20.6026,28.8092,28.6184,0.5265,0.601,0.5032,0.5684,-0.028,1.0157,85.7743,113.1703,148.638,251.2436,154.4674,131.0829,-0.28,-0.28,-0.28,-0.28,-0.28,-0.28,60.5248,48.0654,38.575,24.308,21.7897,21.4772,1.0577,1.0664,1.055,1.0626,0.9971,1.1176,100.0,0.0,100.0,20.0,100.0,42.8571,7.1429,100.0,0.0,28.5714,23.8095,0.0,92.1499,73.4712,56.6272,33.202,30.4267,30.6302,1.9368,5.7932,9.0515,13.8142,14.7177,15.5787,47.4078,37.8813,32.6867,27.5468,27.5908,29.3363,0.0174,0.0818,0.1743,0.5344,0.8624,1.769,0.4269,0.535,0.6293,1.0657,1.6168,3.3312,9.1854,9.8985,9.542,8.9589,9.4041,9.8493,9.7841,8.8606,9.3223,9.2298,9.6498,8.8098,8.7932,9.7427,9.268,8.4881,9.9105,9.1993,3.109,2.926,2.8491,2.8624,2.8904,2.8006,7.2122,4.3171,0.0767,0.0258,0.1025,82.5614,72.757,-0.5833,55.6283,8.8058,11173938.7466,44282282.0
